current_price,num_bids,time_left_sec,max_bid,bid_successful
137.5,30.0,92862.0288,1000,0
137.5,27.0,79663.9968,1000,0
137.5,29.0,48972.98879999999,1000,0
137.5,34.0,48955.96799999999,1000,0
137.5,32.0,38482.04159999999,1000,0
137.5,35.0,38420.95680000001,1000,0
137.5,65.0,37174.031999999985,1000,0
137.5,40.0,34455.02400000001,1000,0
137.5,60.0,34030.97279999998,1000,0
137.5,68.0,34000.99200000001,1000,0
137.5,90.0,16593.03359999999,1000,0
137.5,85.0,8817.983999999984,1000,0
137.5,100.0,5990.025600000017,1000,0
137.5,105.0,5436.979199999989,1000,0
137.5,135.0,4941.993600000019,1000,0
137.5,130.0,4750.012800000005,1000,0
137.5,135.0,26.006399999990037,1000,0
137.5,137.5,15.033599999991054,1000,0
132.55,100.0,113089.99680000001,1000,0
132.55,101.0,24740.035200000002,1000,0
132.55,115.0,23899.01760000001,1000,0
132.55,110.0,8218.972800000016,1000,0
132.55,120.03,7218.0288,1000,0
132.55,120.0,1407.0239999999899,1000,0
132.55,125.0,1400.0256000000093,1000,0
132.55,125.05,677.0304000000152,1000,0
132.55,132.55,153.01440000001634,1000,0
132.55,130.05,76.98240000001704,1000,0
152.0,0.99,223765.02719999998,1000,0
152.0,2.01,217696.03199999998,1000,0
152.0,3.59,200327.04,1000,0
152.0,7.0,184134.0384,1000,0
152.0,5.0,183539.0016,1000,0
152.0,10.0,183526.04160000003,1000,0
152.0,10.0,178440.96959999998,1000,0
152.0,11.0,178428.96,1000,0
152.0,20.0,178417.03679999997,1000,0
152.0,11.01,176435.9712,1000,0
152.0,25.0,169633.008,1000,0
152.0,30.0,161503.0272,1000,0
152.0,30.0,145430.0352,1000,0
152.0,32.0,145406.9664,1000,0
152.0,50.0,138180.0384,1000,0
152.0,35.0,131683.0176,1000,0
152.0,38.0,131645.0016,1000,0
152.0,45.0,131561.0208,1000,0
152.0,50.0,131472.9792,1000,0
152.0,52.0,131016.95999999999,1000,0
152.0,52.0,127244.99519999999,1000,0
152.0,85.0,127180.0224,1000,0
152.0,95.0,78629.9616,1000,0
152.0,90.08,47746.0224,1000,0
152.0,93.26,47723.99039999999,1000,0
152.0,100.18,47704.982400000015,1000,0
152.0,105.0,44795.980800000005,1000,0
152.0,106.0,28675.98719999998,1000,0
152.0,125.0,17985.97440000001,1000,0
152.0,120.0,13407.033600000013,1000,0
152.0,125.0,13390.963199999991,1000,0
152.0,150.0,13374.028800000004,1000,0
152.0,131.0,7230.988800000008,1000,0
152.0,140.0,7218.979200000018,1000,0
152.0,146.0,7025.961600000012,1000,0
152.0,152.0,6932.995199999987,1000,0
96.0,10.0,256275.01440000001,1000,0
96.0,12.0,195464.016,1000,0
96.0,15.0,156425.04,1000,0
96.0,35.98,96144.9696,1000,0
96.0,20.0,85342.98240000001,1000,0
96.0,25.0,85323.9744,1000,0
96.0,35.0,84976.992,1000,0
96.0,40.0,84957.03360000001,1000,0
96.0,38.98,82287.01439999999,1000,0
96.0,50.0,71426.96639999999,1000,0
96.0,45.0,55003.0176,1000,0
96.0,50.0,54989.0208,1000,0
96.0,55.0,54975.024,1000,0
96.0,55.0,37949.99040000002,1000,0
96.0,57.0,37934.006400000006,1000,0
96.0,71.0,31400.95679999998,1000,0
96.0,80.0,30605.04,1000,0
96.0,90.0,30220.04160000002,1000,0
96.0,73.0,29480.025599999986,1000,0
96.0,78.0,29470.003200000006,1000,0
96.0,85.0,29461.017600000014,1000,0
96.0,95.0,29440.972800000014,1000,0
96.0,92.0,172.02239999998739,1000,0
96.0,95.0,162.00000000000614,1000,0
96.0,96.0,149.03999999999797,1000,0
102.5,51.0,65353.99680000001,1000,0
102.5,51.0,64005.98400000002,1000,0
102.5,52.0,63979.97759999999,1000,0
102.5,53.0,50378.97599999999,1000,0
102.5,54.0,49704.96960000001,1000,0
102.5,66.0,36072.0,1000,0
102.5,88.98,34608.03839999999,1000,0
102.5,100.0,30732.998400000008,1000,0
102.5,102.5,26.006399999990037,1000,0
63.0,62.0,2888.956800000014,1000,0
63.0,63.0,95.04000000000872,1000,0
63.0,63.0,52.012800000018444,1000,0
117.5,100.0,55336.0032,1000,0
117.5,103.0,15987.024000000005,1000,0
117.5,105.0,15940.022399999996,1000,0
117.5,110.0,14428.02239999999,1000,0
117.5,113.0,14353.027199999982,1000,0
117.5,115.0,14257.987200000012,1000,0
117.5,117.5,12480.998399999993,1000,0
82.0,75.0,79244.0064,1000,0
82.0,75.0,16860.009600000016,1000,0
82.0,80.0,8631.014400000018,1000,0
82.0,80.0,1074.0383999999879,1000,0
82.0,81.0,1041.033600000017,1000,0
82.0,82.0,6.998400000018989,1000,0
112.5,85.85,199300.0032,1000,0
112.5,80.0,167389.9776,1000,0
112.5,85.0,167361.0336,1000,0
112.5,101.5,6579.014400000004,1000,0
112.5,87.85,5875.027199999981,1000,0
112.5,100.0,4537.98719999999,1000,0
112.5,104.0,200.0159999999866,1000,0
112.5,110.0,78.96959999998785,1000,0
112.5,109.01,26.006399999990037,1000,0
112.5,112.5,15.984000000008791,1000,0
93.0,70.52,256834.97280000002,1000,0
93.0,20.0,251725.0176,1000,0
93.0,25.0,251713.008,1000,0
93.0,38.0,209845.9872,1000,0
93.0,41.0,192133.9872,1000,0
93.0,45.0,192128.02560000002,1000,0
93.0,50.0,192121.02719999998,1000,0
93.0,52.0,164147.04,1000,0
93.0,54.0,164133.99360000002,1000,0
93.0,65.0,164121.984,1000,0
93.0,75.0,164107.9872,1000,0
93.0,80.0,63148.982400000015,1000,0
93.0,77.0,46809.01439999998,1000,0
93.0,80.0,46793.98079999999,1000,0
93.0,90.0,46774.97280000002,1000,0
93.0,85.0,9669.974400000014,1000,0
93.0,88.0,9653.039999999986,1000,0
93.0,92.0,9568.022399999998,1000,0
93.0,93.0,2454.019199999996,1000,0
127.5,100.0,99452.9664,1000,0
127.5,111.0,4750.012800000005,1000,0
127.5,105.0,714.9599999999837,1000,0
127.5,110.0,702.0000000000139,1000,0
127.5,113.5,691.0272000000148,1000,0
127.5,116.0,343.95840000000106,1000,0
127.5,120.0,38.9663999999982,1000,0
127.5,127.5,31.968000000017582,1000,0
127.5,125.0,17.971200000017973,1000,0
207.5,20.0,190147.9968,1000,0
207.5,1.0,187125.984,1000,0
207.5,5.0,186860.99519999998,1000,0
207.5,10.0,171216.0288,1000,0
207.5,15.0,171211.968,1000,0
207.5,22.01,171206.9568,1000,0
207.5,55.0,159550.992,1000,0
207.5,50.0,146270.9664,1000,0
207.5,60.0,146256.01919999998,1000,0
207.5,105.51,117556.96320000001,1000,0
207.5,200.0,69797.98080000002,1000,0
207.5,200.0,19950.019200000006,1000,0
207.5,202.5,19814.02559999999,1000,0
207.5,205.0,2578.0031999999837,1000,0
207.5,207.5,1421.9712000000072,1000,0
128.5,90.0,240806.9952,1000,0
128.5,81.0,92866.00319999999,1000,0
128.5,89.0,92827.9872,1000,0
128.5,99.0,55935.96479999999,1000,0
128.5,120.0,29952.979199999983,1000,0
128.5,110.0,12712.982399999997,1000,0
128.5,128.5,12677.039999999999,1000,0
128.5,126.0,12555.993600000002,1000,0
86.0,0.02,258039.0432,1000,0
86.0,45.0,252993.97439999998,1000,0
86.0,10.27,249786.0288,1000,0
86.0,17.77,249760.02240000002,1000,0
86.0,65.0,185641.02719999998,1000,0
86.0,50.0,155817.99360000002,1000,0
86.0,52.0,81863.99999999999,1000,0
86.0,54.0,27562.032000000017,1000,0
86.0,60.0,27538.012799999997,1000,0
86.0,65.0,27520.992,1000,0
86.0,70.0,27501.98399999999,1000,0
86.0,85.0,27083.030400000018,1000,0
86.0,75.0,23364.02880000001,1000,0
86.0,80.0,23343.03359999999,1000,0
86.0,85.0,1625.9616000000121,1000,0
86.0,86.0,1614.0383999999954,1000,0
127.5,75.75,238272.96959999998,1000,0
127.5,30.99,170437.9968,1000,0
127.5,35.0,160014.96,1000,0
127.5,38.0,155678.976,1000,0
127.5,42.0,155633.01119999998,1000,0
127.5,46.0,155601.9936,1000,0
127.5,49.0,99556.0416,1000,0
127.5,55.0,96442.01280000001,1000,0
127.5,70.0,86039.0208,1000,0
127.5,90.0,86004.9792,1000,0
127.5,91.0,85818.00959999999,1000,0
127.5,92.0,26961.983999999982,1000,0
127.5,77.75,2527.9776000000124,1000,0
127.5,80.0,2506.982399999994,1000,0
127.5,82.0,1837.0368000000099,1000,0
127.5,94.0,1578.9600000000037,1000,0
127.5,84.0,703.0368000000053,1000,0
127.5,90.0,231.03359999998645,1000,0
127.5,105.17,148.00320000000653,1000,0
127.5,102.52,130.9824000000063,1000,0
127.5,111.53,118.02239999999813,1000,0
127.5,115.0,97.97759999999727,1000,0
127.5,121.25,81.99359999998848,1000,0
127.5,120.0,41.99039999999883,1000,0
127.5,125.0,27.043199999981482,1000,0
127.5,127.5,15.033599999991054,1000,0
140.5,75.0,30586.982400000008,1000,0
140.5,85.0,21605.961599999988,1000,0
140.5,88.0,13722.998400000015,1000,0
140.5,106.81,12834.979200000014,1000,0
140.5,99.5,7676.985599999999,1000,0
140.5,120.0,3621.974399999989,1000,0
140.5,119.81,3137.9616000000183,1000,0
140.5,138.0,1301.9615999999999,1000,0
140.5,125.0,874.0224000000012,1000,0
140.5,131.0,792.979199999992,1000,0
140.5,136.0,754.9632000000116,1000,0
140.5,140.5,167.01120000001595,1000,0
199.0,50.0,251387.9712,1000,0
199.0,15.99,233306.0064,1000,0
199.0,19.0,233288.03519999998,1000,0
199.0,25.0,233271.0144,1000,0
199.0,39.0,233252.95679999999,1000,0
199.0,49.0,233154.02879999997,1000,0
199.0,120.0,177271.9776,1000,0
199.0,110.0,165398.976,1000,0
199.0,115.0,97123.0176,1000,0
199.0,120.0,97097.9616,1000,0
199.0,125.0,97086.98879999999,1000,0
199.0,126.0,97071.00480000001,1000,0
199.0,130.0,97051.9968,1000,0
199.0,130.0,83081.0304,1000,0
199.0,135.0,83058.9984,1000,0
199.0,138.0,47154.95999999999,1000,0
199.0,140.0,47145.02399999998,1000,0
199.0,145.0,47016.028799999985,1000,0
199.0,150.0,47004.96960000001,1000,0
199.0,155.0,46992.959999999985,1000,0
199.0,183.0,33878.9952,1000,0
199.0,160.0,32628.960000000003,1000,0
199.0,165.0,32610.988799999985,1000,0
199.0,175.0,31590.000000000007,1000,0
199.0,180.0,31513.968000000008,1000,0
199.0,199.0,823.9967999999919,1000,0
122.5,20.0,246804.9696,1000,0
122.5,1.04,221135.01119999998,1000,0
122.5,2.0,215242.0128,1000,0
122.5,3.0,215228.01599999997,1000,0
122.5,5.0,215216.95679999999,1000,0
122.5,6.0,214629.0048,1000,0
122.5,7.0,214620.9696,1000,0
122.5,8.0,214615.00800000003,1000,0
122.5,9.0,214609.99680000002,1000,0
122.5,10.0,214599.024,1000,0
122.5,11.0,214590.0384,1000,0
122.5,12.0,214583.04,1000,0
122.5,13.0,214575.0048,1000,0
122.5,14.0,214561.008,1000,0
122.5,15.0,214548.9984,1000,0
122.5,16.0,214543.0368,1000,0
122.5,17.0,214535.0016,1000,0
122.5,18.0,214522.0416,1000,0
122.5,19.0,214512.96959999998,1000,0
122.5,20.0,214500.96,1000,0
122.5,40.0,207353.00160000002,1000,0
122.5,21.0,181795.01760000002,1000,0
122.5,40.0,167394.98880000002,1000,0
122.5,92.0,148266.9792,1000,0
122.5,44.0,136390.0032,1000,0
122.5,78.0,133460.00639999998,1000,0
122.5,85.0,133392.96,1000,0
122.5,87.0,43393.967999999986,1000,0
122.5,89.0,28762.0416,1000,0
122.5,105.0,15292.97279999999,1000,0
122.5,117.17,14860.022399999982,1000,0
122.5,108.81,9007.97759999999,1000,0
122.5,120.0,419.99040000000036,1000,0
122.5,122.5,207.96479999998496,1000,0
122.5,122.5,125.97119999999649,1000,0
122.5,122.5,10908.000000000016,1000,0
122.5,120.0,3299.0112000000067,1000,0
91.01,0.99,258407.0208,1000,0
91.01,10.5,258341.9616,1000,0
91.01,2.0,257902.01280000003,1000,0
91.01,2.5,257884.0416,1000,0
91.01,4.0,257872.032,1000,0
91.01,5.0,257858.98559999999,1000,0
91.01,6.5,257841.9648,1000,0
91.01,9.0,257822.9568,1000,0
91.01,15.5,257816.9952,1000,0
91.01,20.5,257773.968,1000,0
91.01,27.5,254071.9872,1000,0
91.01,25.0,212049.0144,1000,0
91.01,50.0,166288.9824,1000,0
91.01,30.0,108900.97920000002,1000,0
91.01,40.0,108879.0336,1000,0
91.01,70.0,108848.01599999999,1000,0
91.01,60.11,87993.9936,1000,0
91.01,63.0,86288.97599999998,1000,0
91.01,70.01,82388.01600000002,1000,0
91.01,86.21,47448.979199999994,1000,0
91.01,73.0,7962.969599999992,1000,0
91.01,85.0,5300.035199999994,1000,0
91.01,87.0,4278.960000000004,1000,0
91.01,88.0,4246.041600000007,1000,0
91.01,90.01,2060.9856000000036,1000,0
91.01,90.0,822.0095999999828,1000,0
91.01,91.01,813.023999999993,1000,0
91.01,91.01,799.9776000000111,1000,0
135.29,60.0,172850.02560000002,1000,0
135.29,56.75,159547.968,1000,0
135.29,70.01,144239.0112,1000,0
135.29,75.0,137940.96959999998,1000,0
135.29,75.08,106418.01599999999,1000,0
135.29,80.0,45999.96480000001,1000,0
135.29,77.2,23500.022399999987,1000,0
135.29,85.0,15558.998399999995,1000,0
135.29,90.0,13998.009600000009,1000,0
135.29,125.0,4968.000000000009,1000,0
135.29,135.0,4922.035199999992,1000,0
135.29,115.29,38.9663999999982,1000,0
135.29,121.29,27.99359999999922,1000,0
135.29,135.29,15.984000000008791,1000,0
150.0,50.0,174686.976,1000,0
150.0,51.0,143669.9808,1000,0
150.0,60.0,143488.02240000002,1000,0
150.0,75.0,143397.04320000001,1000,0
150.0,70.0,94818.0384,1000,0
150.0,80.0,94790.9952,1000,0
150.0,85.0,89420.976,1000,0
150.0,100.0,89383.99680000001,1000,0
150.0,85.5,88342.01280000001,1000,0
150.0,100.0,72659.0304,1000,0
150.0,120.0,72633.02400000002,1000,0
150.0,105.0,67231.0368,1000,0
150.0,110.0,67207.96800000001,1000,0
150.0,120.0,67184.0352,1000,0
150.0,122.5,64627.97760000001,1000,0
150.0,130.0,3572.035199999992,1000,0
150.0,140.0,383.01120000001134,1000,0
150.0,135.0,238.9823999999848,1000,0
150.0,150.0,221.0112000000052,1000,0
150.0,150.0,135.04319999999836,1000,0
152.5,60.1,104023.9584,1000,0
152.5,70.0,71358.01919999998,1000,0
152.5,85.0,71292.0096,1000,0
152.5,72.0,70250.976,1000,0
152.5,75.5,70229.03039999999,1000,0
152.5,78.0,70200.0,1000,0
152.5,110.0,26909.020799999984,1000,0
152.5,90.0,16903.987199999985,1000,0
152.5,130.0,14245.027200000004,1000,0
152.5,130.0,10043.999999999996,1000,0
152.5,140.0,10033.977600000017,1000,0
152.5,140.0,8688.988799999986,1000,0
152.5,150.0,7664.976000000009,1000,0
152.5,145.0,45.014399999999455,1000,0
152.5,150.0,36.97919999998902,1000,0
152.5,152.5,29.030399999990664,1000,0
61.0,5.0,191020.032,1000,0
61.0,15.0,174937.96800000002,1000,0
61.0,20.0,167830.0128,1000,0
61.0,25.0,154638.9792,1000,0
61.0,30.0,154260.9792,1000,0
61.0,30.0,82435.01759999999,1000,0
61.0,40.0,80590.03199999998,1000,0
61.0,55.99,80573.01120000002,1000,0
61.0,50.0,66137.99040000001,1000,0
61.0,60.0,66130.99199999998,1000,0
61.0,61.0,35727.0048,1000,0
35.09,5.01,258088.032,1000,0
35.09,20.51,204808.0032,1000,0
35.09,6.52,76697.02080000001,1000,0
35.09,10.01,76678.01280000001,1000,0
35.09,15.0,74338.99200000001,1000,0
35.09,20.0,74298.0384,1000,0
35.09,21.0,62744.02560000001,1000,0
35.09,25.0,53102.99520000001,1000,0
35.09,28.0,53080.01279999998,1000,0
35.09,31.0,53069.9904,1000,0
35.09,32.01,53055.9936,1000,0
35.09,32.0,35239.017600000014,1000,0
35.09,35.09,2309.990400000008,1000,0
35.09,35.0,564.0191999999886,1000,0
