current_price,num_bids,time_left_sec,max_bid,bid_successful
122.5,120.0,182.99520000002474,1000,0
122.5,122.5,172.02240000002575,1000,0
106.5,7.77,428915.00159999996,1000,0
106.5,5.0,427993.0272,1000,0
106.5,10.0,427977.9936,1000,0
106.5,8.77,318948.96959999995,1000,0
106.5,9.77,318016.9728,1000,0
106.5,15.0,282390.9696,1000,0
106.5,20.0,254637.04320000001,1000,0
106.5,40.0,236828.01599999997,1000,0
106.5,16.5,226693.0368,1000,0
106.5,18.0,212103.01440000001,1000,0
106.5,25.0,210356.0064,1000,0
106.5,27.0,210336.99839999998,1000,0
106.5,29.0,210326.97600000002,1000,0
106.5,31.0,210312.0288,1000,0
106.5,35.0,210253.0176,1000,0
106.5,37.5,150067.9872,1000,0
106.5,40.0,149369.01119999998,1000,0
106.5,41.0,149344.992,1000,0
106.5,50.0,146101.0176,1000,0
106.5,42.0,145723.0176,1000,0
106.5,45.0,145709.9712,1000,0
106.5,51.0,145693.9872,1000,0
106.5,55.0,135435.024,1000,0
106.5,53.0,132127.9776,1000,0
106.5,55.0,132108.9696,1000,0
106.5,56.0,132087.024,1000,0
106.5,61.0,132056.95679999999,1000,0
106.5,60.0,69771.97440000002,1000,0
106.5,62.0,59748.019199999995,1000,0
106.5,90.0,55301.96160000004,1000,0
106.5,85.0,53148.95999999999,1000,0
106.5,95.0,53127.01439999999,1000,0
106.5,92.0,38374.04159999997,1000,0
106.5,100.0,38338.96319999998,1000,0
106.5,97.0,5950.022399999989,1000,0
106.5,101.0,2480.976000000004,1000,0
106.5,104.0,978.9984000000175,1000,0
106.5,106.5,726.9696000000124,1000,0
151.0,100.0,4114.972800000027,1000,0
151.0,151.0,320.0255999999939,1000,0
151.0,110.0,247.9679999999746,1000,0
151.0,120.0,205.97760000001415,1000,0
151.0,125.0,148.00319999996816,1000,0
151.0,150.0,24.969600000036962,1000,0
85.0,40.0,157448.9664,1000,0
85.0,45.0,156037.0176,1000,0
85.0,55.0,156025.9584,1000,0
85.0,43.0,48148.992000000035,1000,0
85.0,45.0,37934.006400000006,1000,0
85.0,50.0,37911.9744,1000,0
85.0,55.0,37885.96799999997,1000,0
85.0,60.0,37871.02080000003,1000,0
85.0,65.0,28440.97919999998,1000,0
85.0,71.05,9841.9968,1000,0
85.0,75.0,8958.038399999992,1000,0
85.0,85.0,8904.988800000021,1000,0
85.0,73.08,7615.987200000029,1000,0
85.0,75.15,7570.97280000003,1000,0
85.0,84.99,2701.987199999971,1000,0
112.5,85.0,371570.97599999997,1000,0
112.5,75.0,6093.014400000024,1000,0
112.5,79.0,6081.004800000033,1000,0
112.5,85.0,6065.9712000000045,1000,0
112.5,87.0,6053.0112000000345,1000,0
112.5,87.0,2398.031999999998,1000,0
112.5,88.0,2346.019200000018,1000,0
112.5,89.5,2278.022400000029,1000,0
112.5,90.0,1562.9759999999947,1000,0
112.5,92.0,1339.027200000001,1000,0
112.5,92.0,1285.9776000000295,1000,0
112.5,100.0,1283.0400000000027,1000,0
112.5,95.0,1268.9568000000293,1000,0
112.5,97.0,1261.0079999999925,1000,0
112.5,99.0,1243.9871999999923,1000,0
112.5,105.0,1132.9631999999747,1000,0
112.5,110.0,1116.979199999966,1000,0
112.5,110.0,1081.9871999999862,1000,0
112.5,112.5,1067.0399999999688,1000,0
107.5,25.0,238526.98559999999,1000,0
107.5,30.0,167424.01919999998,1000,0
107.5,30.0,160630.992,1000,0
107.5,40.0,160622.9568,1000,0
107.5,35.0,74138.02560000001,1000,0
107.5,40.0,74096.98560000003,1000,0
107.5,42.0,73227.02399999998,1000,0
107.5,42.0,72908.03519999997,1000,0
107.5,45.0,72900.0,1000,0
107.5,44.5,71882.98559999997,1000,0
107.5,49.5,71858.96639999998,1000,0
107.5,95.0,63486.02879999997,1000,0
107.5,76.39,51939.96479999997,1000,0
107.5,101.26,51916.03200000001,1000,0
107.5,97.0,2666.995199999991,1000,0
107.5,99.0,2654.9856000000004,1000,0
107.5,102.5,377.99999999996317,1000,0
107.5,105.0,186.019199999987,1000,0
107.5,107.5,160.9632000000147,1000,0
152.5,75.0,84025.98719999999,1000,0
152.5,61.0,41916.00960000002,1000,0
152.5,80.0,37843.977600000006,1000,0
152.5,80.0,26444.01600000002,1000,0
152.5,82.0,26409.023999999965,1000,0
152.5,95.32,25843.017599999966,1000,0
152.5,105.0,12771.993599999996,1000,0
152.5,101.52,12606.019199999972,1000,0
152.5,111.32,12581.99999999999,1000,0
152.5,120.0,11303.020800000018,1000,0
152.5,135.0,9655.977600000015,1000,0
152.5,125.0,6272.98560000001,1000,0
152.5,130.0,6258.038399999992,1000,0
152.5,135.0,6244.041600000031,1000,0
152.5,145.0,6229.958399999981,1000,0
152.5,145.0,3651.0048000000183,1000,0
152.5,150.0,3637.9584000000364,1000,0
152.5,150.0,3382.041600000025,1000,0
152.5,152.5,3367.958399999975,1000,0
152.5,152.5,346.9824000000017,1000,0
152.5,152.5,181.0079999999772,1000,0
127.5,10.0,421285.01759999996,1000,0
127.5,25.0,420560.03520000004,1000,0
127.5,1.15,396647.97119999997,1000,0
127.5,5.0,396638.0352,1000,0
127.5,6.0,395671.9968,1000,0
127.5,10.0,395654.976,1000,0
127.5,11.0,374730.96959999995,1000,0
127.5,13.75,374693.9904,1000,0
127.5,15.0,374669.9712,1000,0
127.5,70.0,344340.9792,1000,0
127.5,28.0,309933.0432,1000,0
127.5,30.0,309921.03359999997,1000,0
127.5,32.0,294845.9616,1000,0
127.5,40.0,294834.9888,1000,0
127.5,42.0,205320.00960000002,1000,0
127.5,50.0,205302.98880000002,1000,0
127.5,102.99,189167.9616,1000,0
127.5,80.0,78089.96160000004,1000,0
127.5,82.0,39815.02080000003,1000,0
127.5,84.0,39799.036800000016,1000,0
127.5,86.0,39771.993599999994,1000,0
127.5,88.0,39667.01759999998,1000,0
127.5,90.0,34352.03519999997,1000,0
127.5,95.0,34342.963200000006,1000,0
127.5,100.0,34335.01439999997,1000,0
127.5,110.11,34324.99200000003,1000,0
127.5,127.5,34312.03199999998,1000,0
127.5,111.99,15666.998400000011,1000,0
127.5,116.99,15647.990399999964,1000,0
127.5,125.0,703.0367999999669,1000,0
127.5,1.5,398560.0032,1000,0
127.5,26.0,390561.0048,1000,0
127.5,17.75,377736.9984,1000,0
127.5,24.75,377407.9872,1000,0
127.5,33.72,376909.0272,1000,0
127.5,33.0,295090.99199999997,1000,0
127.5,60.0,252336.0384,1000,0
127.5,90.0,156845.9808,1000,0
127.5,65.0,121951.95840000002,1000,0
127.5,70.0,121942.97279999999,1000,0
127.5,75.0,121930.01279999998,1000,0
127.5,100.0,110917.03679999999,1000,0
127.5,92.0,108463.96800000001,1000,0
127.5,100.0,106660.9728,1000,0
127.5,127.5,80752.98240000001,1000,0
127.5,105.0,76235.03999999998,1000,0
127.5,110.0,76213.95840000002,1000,0
127.5,120.0,27496.972800000018,1000,0
127.5,125.0,52.96320000003618,1000,0
85.07,50.0,376900.04159999994,1000,0
85.07,20.0,334956.9888,1000,0
85.07,23.0,192468.96000000002,1000,0
85.07,25.0,192454.9632,1000,0
85.07,34.5,166483.03679999997,1000,0
85.07,41.25,166448.99519999998,1000,0
85.07,52.75,166417.97759999998,1000,0
85.07,55.0,132153.984,1000,0
85.07,62.75,118962.0,1000,0
85.07,66.51,84219.00480000002,1000,0
85.07,70.0,79087.96800000002,1000,0
85.07,80.0,72598.03199999999,1000,0
85.07,72.0,7420.9824000000135,1000,0
85.07,75.0,5825.0016000000105,1000,0
85.07,80.0,5788.972799999962,1000,0
85.07,81.01,5755.017599999974,1000,0
85.07,82.0,5328.9791999999725,1000,0
85.07,85.07,5253.033600000023,1000,0
85.07,84.07,1201.9968000000317,1000,0
122.5,50.0,359141.9904,1000,0
122.5,1.04,342109.00800000003,1000,0
122.5,3.0,342074.96640000003,1000,0
122.5,10.0,342058.032,1000,0
122.5,12.0,342041.0112,1000,0
122.5,13.0,259750.0224,1000,0
122.5,14.0,259712.0064,1000,0
122.5,25.0,259675.0272,1000,0
122.5,30.0,259464.98879999996,1000,0
122.5,40.0,259442.9568,1000,0
122.5,45.0,90913.96800000001,1000,0
122.5,47.0,69999.0336,1000,0
122.5,50.0,69987.024,1000,0
122.5,55.0,69963.00480000002,1000,0
122.5,80.0,68228.0064,1000,0
122.5,100.0,36383.99039999998,1000,0
122.5,120.0,484.01279999997087,1000,0
122.5,122.5,36.028799999971284,1000,0
128.5,110.05,345573.9936,1000,0
128.5,120.0,70692.9984,1000,0
128.5,115.5,71.97120000000723,1000,0
128.5,120.5,57.02399999998988,1000,0
128.5,128.5,47.00159999997027,1000,0
128.5,128.5,20.9952000000186,1000,0
128.5,126.0,13.996800000037979,1000,0
132.5,100.99,194283.96480000002,1000,0
132.5,105.99,104829.03360000001,1000,0
132.5,110.99,104817.9744,1000,0
132.5,115.99,104810.97599999998,1000,0
132.5,120.99,104803.02719999998,1000,0
132.5,125.99,104796.0288,1000,0
132.5,130.99,104787.99359999999,1000,0
132.5,132.5,104723.0208,1000,0
132.5,132.5,104716.02239999999,1000,0
132.5,110.0,5807.98080000001,1000,0
132.5,119.0,2814.998400000036,1000,0
132.5,125.0,2806.0128000000077,1000,0
132.5,130.0,2785.9679999999685,1000,0
